library,function,line,file
logging.basicConfig,logging.basicConfig,661,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification.py
logging.getLogger,logging.getLogger,769,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification.py
logging.getLogger,logging.getLogger,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification_fold.py
logging.getLogger,logging.getLogger,40,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification_fold.py
tensorboardX.SummaryWriter,SummaryWriter,63,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification_fold.py
logging.basicConfig,logging.basicConfig,758,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification_fold.py
logging.getLogger,logging.getLogger,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\utils_classify.py
logging.getLogger,logging.getLogger,51,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span.py
tensorboardX.SummaryWriter,SummaryWriter,76,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span.py
logging.basicConfig,logging.basicConfig,610,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span.py
logging.getLogger,logging.getLogger,712,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span.py
logging.getLogger,logging.getLogger,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span_fold.py
tensorboardX.SummaryWriter,SummaryWriter,57,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span_fold.py
logging.basicConfig,logging.basicConfig,675,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\run_span_fold.py
logging.getLogger,logging.getLogger,8,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\role_extraction_span\utils_span.py
tensorflow.contrib.tensorboard.plugins.projector.ProjectorConfig,projector.ProjectorConfig,245,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\spaces_bdci\dep\Keras-2.3.1\keras\callbacks\tensorboard_v1.py
tensorflow.contrib.tensorboard.plugins.projector.visualize_embeddings,projector.visualize_embeddings,254,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\spaces_bdci\dep\Keras-2.3.1\keras\callbacks\tensorboard_v1.py
logging.basicConfig,logging.basicConfig,5,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\wechat_bigdata_lgb\comm.py
logging.getLogger,logging.getLogger,6,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\wechat_bigdata_lgb\comm.py
logging.basicConfig,logging.basicConfig,6,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\wechat_bigdata_lgb\comm_cat.py
logging.getLogger,logging.getLogger,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\wechat_bigdata_lgb\comm_cat.py
logging.getLogger,logging.getLogger,25,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\baseline_dataset.py
wandb.run.use_artifact,wandb.run.use_artifact,150,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\baseline_dataset.py
logging.getLogger,logging.getLogger,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\breakfast.py
logging.getLogger,logging.getLogger,8,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\mpii.py
logging.getLogger,logging.getLogger,19,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\preprocess.py
logging.info,logging.info,50,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\preprocess.py
logging.getLogger,logging.getLogger,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\datasets\video_annotation_dataset.py
logging.getLogger,logging.getLogger,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate.py
action_recognition.utils.wandb_utils.log_classification_report,log_classification_report,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate.py
logging.getLogger,logging.getLogger,19,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.Artifact,wandb.Artifact,81,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.run.use_artifact,wandb.run.use_artifact,83,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.run.use_artifact,wandb.run.use_artifact,88,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.sklearn.plot_confusion_matrix,wandb.sklearn.plot_confusion_matrix,141,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.plots.ROC,wandb.plots.ROC,146,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.plots.precision_recall,wandb.plots.precision_recall,147,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
wandb.log,wandb.log,149,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\evaluate\evaluate_video.py
logging.getLogger,logging.getLogger,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\config.py
logging.getLogger,logging.getLogger,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
torch.utils.tensorboard.SummaryWriter,SummaryWriter,35,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
wandb.log,wandb.log,45,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
action_recognition.datasets.baseline_dataset.MouseClipDataset.from_wandb_artifact,MouseClipDataset.from_wandb_artifact,58,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
wandb.watch,wandb.watch,115,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
wandb.Artifact,wandb.Artifact,174,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
wandb.run.log_artifact,wandb.run.log_artifact,180,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\experiment\experiment.py
logging.getLogger,logging.getLogger,10,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\models\model_utils.py
logging.getLogger,logging.getLogger,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\training\checkpoint.py
logging.getLogger,logging.getLogger,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\training\training.py
action_recognition.utils.wandb_utils.log_classification_report,log_classification_report,105,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\training\training.py
logging.config.getLogger,logging.getLogger,12,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\utils.py
logging.config.basicConfig,logging.basicConfig,61,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\utils.py
logging.config.getLogger,logging.getLogger,62,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\utils.py
logging.config.getLogger,logging.getLogger,63,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\utils.py
logging.config.config.dictConfig,logging.config.dictConfig,70,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\utils.py
logging.getLogger,logging.getLogger,13,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\wandb_utils.py
wandb.log,wandb.log,20,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\action_recognition\utils\wandb_utils.py
logging.getLogger,logging.getLogger,11,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_config.py
action_recognition.utils.setup_logging,setup_logging,73,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_config.py
wandb.init,wandb.init,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_config.py
wandb.save,wandb.save,91,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_config.py
logging.getLogger,logging.getLogger,13,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
action_recognition.utils.setup_logging,setup_logging,146,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
wandb.init,wandb.init,150,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
wandb.tensorboard.patch,wandb.tensorboard.patch,155,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
wandb.config.as_dict,wandb.config.as_dict,156,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
wandb.save,wandb.save,163,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_experiment.py
logging.basicConfig,logging.basicConfig,9,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_group_inference.py
wandb.Api,wandb.Api,18,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_group_inference.py
logging.info,logging.info,40,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_group_inference.py
logging.basicConfig,logging.basicConfig,10,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_inference.py
wandb.init,wandb.init,37,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_inference.py
logging.basicConfig,logging.basicConfig,19,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.info,logging.info,24,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.info,logging.info,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.info,logging.info,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.info,logging.info,100,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
wandb.init,wandb.init,104,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.info,logging.info,109,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
wandb.Artifact,wandb.Artifact,110,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
wandb.run.log_artifact,wandb.run.log_artifact,118,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_preprocess.py
logging.getLogger,logging.getLogger,10,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
action_recognition.utils.setup_logging,setup_logging,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
wandb.init,wandb.init,24,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
wandb.tensorboard.patch,wandb.tensorboard.patch,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
wandb.config.as_dict,wandb.config.as_dict,30,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
wandb.save,wandb.save,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep.py
logging.getLogger,logging.getLogger,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
action_recognition.utils.setup_logging,setup_logging,50,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.init,wandb.init,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.tensorboard.patch,wandb.tensorboard.patch,59,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.save,wandb.save,67,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.init,wandb.init,86,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.config.as_dict,wandb.config.as_dict,102,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.log,wandb.log,108,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
wandb.join,wandb.join,109,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kenyo3023\Action_Recognition\run_sweep_cv.py
torch.utils.tensorboard.SummaryWriter,SummaryWriter,193,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\enchanter\callbacks\loggers.py
comet_ml.api.APIExperiment,APIExperiment,468,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\enchanter\engine\runner.py
comet_ml.Experiment,Experiment,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\chaining_scheduler.py
comet_ml.Optimizer,Optimizer,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\comet_hp_tuning.py
comet_ml.Experiment,Experiment,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\context_api.py
comet_ml.Experiment,Experiment,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\conv_mnist.py
comet_ml.Experiment,Experiment,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\early_stop.py
comet_ml.Experiment,Experiment,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\enchanter_with_hydra.py
comet_ml.Experiment,Experiment,42,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\enchanter_with_tfds.py
comet_ml.Experiment,Experiment,13,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\iris_sklearn_style.py
comet_ml.Experiment,Experiment,62,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\swalr.py
comet_ml.Experiment,Experiment,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\examples\unsupervised_timeseries.py
comet_ml.OfflineExperiment,OfflineExperiment,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\tests\tasks\classification_with_comet.py
comet_ml.OfflineExperiment,OfflineExperiment,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\tests\tasks\classification_with_comet.py
comet_ml.OfflineExperiment,OfflineExperiment,79,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\khirotaka\enchanter\tests\tasks\classification_with_comet.py
